"","Gene","avg_fold_changes"
"806","UBALD1",1.49232514865699
"807","CDK2AP2",1.49025091642586
"808","ATG7",1.48893245552634
"809","SDCCAG3",1.48863132655019
"810","AES",1.48617734833639
"811","CARM1",1.4833560262686
"812","DEGS1",1.48104143299322
"813","NECAP2",1.47718299479326
"814","HGSNAT",1.47327449327486
"815","EXTL2",1.4705408821394
"816","KCNN3",1.46516683479896
"817","C2orf88",1.464439231249
"818","ALDH3A2",1.46329086024183
"819","CUL4A",1.46110730620605
"820","MSMP",1.45681751121987
"821","hsa-mir-3182",1.45624831183799
"822","FAM153B",1.45538877679822
"823","GFM2",1.45077968097842
"824","CCDC37",1.44920572510091
"825","TRDMT1",1.44781502417929
"826","DPYD",1.44410620374265
"827","OR2B11",1.44404168257944
"828","RBM23",1.44211062337253
"829","MRI1",1.43728304715768
"830","hsa-mir-4687",1.43670617188497
"831","TAF3",1.43595734130989
"832","MAGI1",1.43280590868467
"833","HTR1B",1.4326534756271
"834","FAM3A",1.43202302238295
"835","INPP5F",1.42343820064503
"836","ASTL",1.42174824443185
"837","WAC",1.42170075927712
"838","DDC",1.42156296458581
"839","CSB-PGBD3",1.41806716067721
"840","CTBP2",1.41626972413649
"841","TMEM182",1.41606106131569
"842","MYOM3",1.41580468398636
"843","ZNF394",1.41203046411742
"844","PKLR",1.40679459158146
"845","LAYN",1.40564981147788
"846","AMER3",1.39964649534521
"847","P4HTM",1.3995903789442
"848","hsa-mir-5087",1.39587077826576
"849","ALDH4A1",1.39040674960243
"850","CBFA2T3",1.38649194789937
"851","SEC16B",1.38634236674209
"852","VPS28",1.38573665269136
"853","C6orf226",1.38440670663075
"854","SFRP1",1.38300713164263
"855","SAFB",1.38175148727694
"856","OGDHL",1.37637186209326
"857","LMAN1",1.37614911274038
"858","WDR86",1.37360189797344
"859","CLEC12B",1.37311544202888
"860","COMTD1",1.37263221008545
"861","hsa-mir-586",1.36869273996175
"862","TBL1X",1.36516493544752
"863","SH3D19",1.36274963219835
"864","CHRNA2",1.36253972175399
"865","ZNF816-ZNF321P",1.36178970079853
"866","OR52A5",1.36176357928306
"867","GNG13",1.36137994497826
"868","SLC6A12",1.36022858709082
"869","TMEM63B",1.35901787150877
"870","hsa-mir-6833",1.35872957215988
"871","NCOA1",1.35762265223395
"872","KEAP1",1.35477275674947
"873","NFATC1",1.35422741044041
"874","SPATA19",1.35164726483611
"875","AHRR",1.35056926819209
"876","GTF2A2",1.35024712180446
"877","LOC100996485",1.34703614463169
"878","hsa-mir-493",1.34560448154471
"879","hsa-mir-320d-2",1.34359824193043
"880","hsa-mir-3927",1.34056651885536
"881","FIGNL1",1.33943445576807
"882","ADAL",1.33816346506817
"883","GGT6",1.33753801076841
"884","AP1S3",1.33716068607946
"885","SLC6A6",1.33485184471279
"886","SUCLG2",1.3311132609674
"887","NPS",1.32995077096621
"888","WASH1",1.32919945120012
"889","JPH1",1.3282127513117
"890","APEX1",1.32784793656358
"891","SYT6",1.32660745831611
"892","NOTCH1",1.32508549456127
"893","MSX1",1.32443689951601
"894","COQ4",1.32131721782422
"895","hsa-mir-5584",1.32048036703498
"896","CUX2",1.31801251954922
"897","OPN4",1.31634694351994
"898","SUN2",1.31567626854571
"899","CCDC127",1.31285838183131
"900","FOXP4",1.31146284991631
"901","PDE7A",1.31125891792649
"902","FAM196B",1.31036667229324
"903","LIN28B",1.30707692612183
"904","MAGEB17",1.30688899111786
"905","ZFYVE21",1.30379651277679
"906","PHYHD1",1.28837117668534
"907","ADAMTS20",1.28788783211304
"908","KLC4",1.2861626313924
"909","BSCL2",1.28614513117915
"910","KCTD3",1.28404102122593
"911","NDUFB1",1.28141855119848
"912","TNFRSF11A",1.27557608526797
"913","FAM161B",1.27386256517173
"914","BLVRA",1.27093960305198
"915","GJA10",1.27084499637236
"916","KLHL2",1.26970937706488
"917","KRT7",1.26718738048874
"918","ARHGEF6",1.26416164933934
"919","RNF144A",1.26186353113873
"920","SLIT3",1.26025033027814
"921","ASZ1",1.26002596283757
"922","SLC32A1",1.26002581663248
"923","CD164L2",1.25709383862877
"924","FAM175B",1.25593230462756
"925","ATXN1",1.25499771964458
"926","MDH1",1.25438374221335
"927","PHTF2",1.25079236995284
"928","FAM114A1",1.25034181285636
"929","LPCAT4",1.24969305807477
"930","NCS1",1.24930253196153
"931","RECK",1.24908997738689
"932","TCEANC",1.24850382997026
"933","PLXDC1",1.24566836289682
"934","ZNF343",1.24334340837033
"935","FEZF2",1.24327340118277
"936","IL1B",1.24308682753798
"937","CACNA1A",1.24207751198266
"938","TRIM64C",1.24083886970852
"939","hsa-mir-4778",1.24047689978999
"940","TAGAP",1.24040015374438
"941","NUTM1",1.23967781107922
"942","CYBA",1.23541172920463
"943","PLEKHG3",1.23539839196969
"944","hsa-mir-6873",1.23444702617611
"945","WFS1",1.23356625070005
"946","FRG1",1.23247801721094
"947","RHCE",1.23181415757336
"948","AGPAT9",1.230047610633
"949","C6orf89",1.22966517784589
"950","C17orf107",1.22959167931017
"951","HCST",1.22927506086908
"952","E2F4",1.2286377272481
"953","TGDS",1.22734259222663
"954","hsa-mir-520h",1.22584643027312
"955","hsa-mir-154",1.22316191808443
"956","NMNAT3",1.22308141930131
"957","FKBP3",1.22268127321384
"958","CX3CR1",1.22223238255049
"959","RBBP6",1.222173651572
"960","PCDHGB2",1.21943133585773
"961","hsa-mir-4462",1.21769635720481
"962","CRYGC",1.21710847063796
"963","NAB2",1.21450955699653
"964","IFI27L1",1.21360316895145
"965","CYTH3",1.20958891813707
"966","ZNF365",1.20733030685058
"967","PCGF1",1.20717449340098
"968","POLDIP3",1.20643334929467
"969","LILRA2",1.20518032874839
"970","COLEC10",1.20262370016669
"971","RHOA",1.20228027415177
"972","POLG2",1.20158321543902
"973","hsa-mir-4296",1.19987035017328
"974","HMGCLL1",1.19699150531751
"975","hsa-mir-215",1.19638555047204
"976","ZNF26",1.19435618933084
"977","STX6",1.1941452679639
"978","hsa-mir-203b",1.19379392203102
"979","SLC43A3",1.19285184361559
"980","SOCS4",1.19210555486369
"981","RAD50",1.1897265405668
"982","hsa-mir-3621",1.18957917428653
"983","hsa-mir-570",1.18833823642407
"984","UBTD1",1.18832864563901
"985","LMBRD1",1.18730288647266
"986","CCDC88C",1.18624428483427
"987","OXSR1",1.18550256287721
"988","IL8",1.18270970489957
"989","ANKRD11",1.18057627285072
"990","FOXC2",1.17876905843159
"991","STRIP2",1.17470478679979
"992","GJB5",1.17454674446485
"993","TMEM198",1.1744792965256
"994","C7orf41",1.17434087358713
"995","HAO1",1.17248091717136
"996","SYCE3",1.17242380439629
"997","CDC5L",1.17218308238426
"998","MYL3",1.17170996472571
"999","MCTP1",1.17027092757301
"1000","MRPS28",1.1674521711673
"1001","KRTAP10-5",1.16559762505639
"1002","PTGES3",1.1651566623813
"1003","NLN",1.16445126139178
"1004","hsa-mir-562",1.16423754454777
"1005","GUCA1C",1.16270094357119
"1006","H2AFY2",1.16150449403789
"1007","BCL11A",1.1612660849862
"1008","hsa-mir-4434",1.15873475656411
"1009","REEP5",1.15743538721196
"1010","FAM71E1",1.1574035707488
"1011","TMEM30A",1.15630983223974
"1012","hsa-mir-362",1.15572116860651
"1013","LSMD1",1.15520612976625
"1014","ASCL3",1.15387747724903
"1015","GRK5",1.15305284432559
"1016","HRG",1.15147289206463
"1017","TMED5",1.15140184902068
"1018","MAGEF1",1.15117180707256
"1019","SELENBP1",1.14694125487534
"1020","ZNF404",1.14546570447922
"1021","N4BP2L2",1.14524470040674
"1022","IRX2",1.1441618830672
"1023","GSTM5",1.14180061132753
"1024","HMG20B",1.14113062333255
"1025","CREB1",1.14073283934024
"1026","CLDN17",1.13856932753743
"1027","PVRIG",1.13600286575609
"1028","SYCP1",1.135014793737
"1029","XPR1",1.13500677838667
"1030","hsa-mir-5090",1.13449580209858
"1031","OR2L8",1.13227401376383
"1032","SLC1A4",1.13107930689705
"1033","KCTD2",1.13085796374617
"1034","CHAF1B",1.13048988581929
"1035","ABCA3",1.1300075994023
"1036","BAGE2",1.12925897632909
"1037","RHBDL3",1.12787261846293
"1038","CAPN8",1.12748144326436
"1039","SPNS2",1.12703198382422
"1040","SPATA22",1.12609187156026
"1041","DIAPH3",1.12538534269271
"1042","hsa-mir-6074",1.12394945601926
"1043","LOC643355",1.12357129916593
"1044","hsa-mir-563",1.12258031078898
"1045","CYP2U1",1.12155352571199
"1046","S100A8",1.1197486937492
"1047","EFNB3",1.11750077584085
"1048","IRF5",1.11674871054165
"1049","TAOK3",1.11599779737579
"1050","TCL1B",1.11588934749737
"1051","CASC5",1.11516665159789
"1052","ATP9B",1.11435137461074
"1053","hsa-mir-3944",1.11187775159811
"1054","PGD",1.11154673540719
"1055","FBXO9",1.11068713236795
"1056","FBXO11",1.10720942490783
"1057","BAK1",1.10632913348843
"1058","NNMT",1.10619843938535
"1059","TMEM183A",1.10580938856961
"1060","DAO",1.10556785774265
"1061","SLC28A1",1.10458722465375
"1062","GFRA4",1.10332639729569
"1063","OAZ3",1.10275881140084
"1064","hsa-mir-4657",1.10185924709886
"1065","COQ2",1.10115648282758
"1066","PEX14",1.10043096364459
"1067","FBXO32",1.09995714365074
"1068","ATP2C2",1.09870300801969
"1069","hsa-mir-519a-1",1.0965399966944
"1070","GDF5",1.09450387678893
"1071","SAMD5",1.09424914792389
"1072","KDM1A",1.09374142319506
"1073","FAM47E-STBD1",1.09262990229747
"1074","RPL7",1.09255518532152
"1075","TMEM63A",1.09185872810108
"1076","hsa-mir-7847",1.09127415935948
"1077","P2RX6",1.09108326771147
"1078","SAR1A",1.09080168637176
"1079","WDYHV1",1.08949978841791
"1080","hsa-mir-4312",1.08917271123001
"1081","TSPYL6",1.08872181766997
"1082","GPBP1",1.08658595725163
"1083","GALNT2",1.08598389030292
"1084","NKAPL",1.08502489785232
"1085","DHDH",1.08368535033789
"1086","FAM214B",1.08307405806375
"1087","hsa-mir-1255a",1.08208108597685
"1088","SLCO2A1",1.07727323894494
"1089","HMX3",1.07587216237403
"1090","SUSD5",1.07548306973811
"1091","CLEC6A",1.07508465519219
"1092","hsa-mir-3195",1.07339314422871
"1093","SH3BGRL3",1.07318080424066
"1094","hsa-mir-450a-2",1.07309585124806
"1095","GALNT11",1.07253897772512
"1096","ZBTB7C",1.07148306562579
"1097","MDH1B",1.0707646749032
"1098","SNTN",1.06947082965607
"1099","hsa-mir-144",1.0668343695557
"1100","NMD3",1.06551514599607
"1101","TSC2",1.06518516261719
"1102","ATP1A3",1.06038445861269
"1103","GALR2",1.05974626109335
"1104","KCNJ13",1.0582898000132
"1105","CCDC6",1.05454406708115
"1106","PHYKPL",1.05451793953743
"1107","KRTAP4-5",1.05253745863513
"1108","C9orf41",1.05159561774026
"1109","KCNE1",1.05131768448329
"1110","TSPAN15",1.05124847185285
"1111","RSPH10B2",1.05022696593282
"1112","KBTBD7",1.04878444113707
"1113","SLC35F1",1.04674106731775
"1114","HLA-DOA",1.04629362821337
"1115","OR7C1",1.04609505152852
"1116","hsa-mir-4447",1.0451402311353
"1117","ZMYND10",1.04360882359522
"1118","LEMD2",1.04326405281831
"1119","PLA2G4C",1.04317099971967
"1120","PNRC1",1.03957766273666
"1121","KLF8",1.03910764830636
"1122","BEX5",1.03777452247909
"1123","ARL14EP",1.03696828699072
"1124","PSMG1",1.03578467941357
"1125","SCRN3",1.03511363025739
"1126","PLCXD2",1.03351324966761
"1127","STK36",1.03314671895153
"1128","PIK3C3",1.03215502117102
"1129","ART1",1.03153775958167
"1130","NMT1",1.03015197251413
"1131","COL4A6",1.02963781171716
"1132","OR7A10",1.02927165284489
"1133","NLRP14",1.02899768469647
"1134","PSMD4",1.02775823585746
"1135","PLCB4",1.02651863560205
"1136","hsa-mir-3164",1.02467299483031
"1137","ARG1",1.02436839098673
"1138","hsa-mir-130a",1.02387902636716
"1139","ABCA5",1.0234177565616
"1140","ARID1B",1.02267670429638
"1141","JKAMP",1.0217763922564
"1142","DUSP1",1.02159096018546
"1143","SNX21",1.02089534268816
"1144","RABIF",1.0208212001247
"1145","SCARF1",1.02050551540595
"1146","LRCH2",1.01994610997462
"1147","EPHA3",1.01856336933498
"1148","BIRC8",1.01725016099934
"1149","DEPDC1B",1.01642510440709
"1150","hsa-mir-1250",1.01612316560185
"1151","hsa-mir-3193",1.01358931712953
"1152","GCNT7",1.00948118602273
"1153","TRPC3",1.00922211257071
"1154","USH1C",1.00901046300722
"1155","P2RY10",1.00768666799769
"1156","IFNA14",1.00760010586921
"1157","UNC93B1",1.00677317993878
"1158","SMCR8",1.00621397906825
"1159","CPNE4",1.00579956864012
"1160","ZMYND15",1.00290248557501
"1161","KLHL26",1.00181877352511
"1162","MCIDAS",1.00177497163549
"1163","hsa-mir-4471",0.999942459738559
"1164","CACHD1",0.999134558231597
"1165","hsa-mir-30c-2",0.998805814550005
"1166","ZNF598",0.998782974008449
"1167","KCNIP4",0.997699404286348
"1168","hsa-mir-98",0.997688295669714
"1169","USP9Y",0.99659571080857
"1170","HAS1",0.996327582713112
"1171","LATS1",0.995256962091747
"1172","LMO4",0.993295472163748
"1173","SDE2",0.99301371820074
"1174","ETS1",0.991555005177937
"1175","PEX10",0.988645324435314
"1176","LY86",0.988513009389242
"1177","SDAD1",0.98845598553467
"1178","RAB18",0.988184158434765
"1179","FMO2",0.987940205760101
"1180","DAB1",0.986089219672997
"1181","CTXN2",0.982715571436798
"1182","C9orf91",0.982368807121217
"1183","LAG3",0.980926200547613
"1184","ECSCR",0.980906107478606
"1185","ANGPTL4",0.979849221062675
"1186","FGA",0.978887332786055
"1187","GRHL3",0.978325243188893
"1188","ZDHHC22",0.977984705263286
"1189","RAB3D",0.977239587479396
"1190","ARAP2",0.977187571356125
"1191","PITPNM3",0.977066649219011
"1192","NUCB1",0.975017905631733
"1193","STK31",0.974481044617799
"1194","hsa-mir-4419b",0.974275591350898
"1195","UBC",0.972243436296748
"1196","HDDC3",0.971779357238741
"1197","GNPNAT1",0.970268355679761
"1198","ZNF233",0.970192454100637
"1199","KMT2C",0.969777815536463
"1200","ROCK1",0.969569993768325
"1201","HSD3B1",0.96935221691949
"1202","hsa-mir-4650-1",0.967744405581732
"1203","hsa-mir-1183",0.967414548712748
"1204","MPDZ",0.96594100297368
"1205","GREB1",0.965896158191131
"1206","CTLA4",0.965745056775156
"1207","TP73",0.965535191142261
"1208","TMPRSS13",0.963800521578659
"1209","hsa-mir-6881",0.962869477493311
"1210","MTPN",0.961945556262165
"1211","hsa-mir-8057",0.957572097306577
"1212","PICALM",0.956375952411221
"1213","RBPJ",0.95552796855635
"1214","DUSP22",0.954957365292258
"1215","CRYZL1",0.95441411680947
"1216","hsa-mir-1468",0.953335563875222
"1217","TMEM252",0.952650242248256
"1218","KIFAP3",0.952010404726178
"1219","KRTAP10-8",0.948478350778067
"1220","ACSM2A",0.948395136036018
"1221","TGM1",0.94664966285899
"1222","MAP1LC3B2",0.946381504020183
"1223","hsa-mir-4679-1",0.943930459657619
"1224","TMEM176A",0.943204580392662
"1225","FAAH2",0.942718936083829
"1226","RAB4B",0.940216474494779
"1227","TENM2",0.938888576610525
"1228","APP",0.938523220839859
"1229","WDR92",0.938204816459318
"1230","CRTAM",0.936772766926347
"1231","BEND7",0.936504109880603
"1232","KIAA0317",0.934097850702852
"1233","ELOVL5",0.933372659696303
"1234","STARD7",0.932871189496816
"1235","CEP128",0.932481890535083
"1236","TMEM203",0.932108885138578
"1237","C12orf29",0.932092250299168
"1238","hsa-mir-587",0.931178873968563
"1239","DAPK1",0.930350214610327
"1240","EFNB2",0.928338718803711
"1241","TFB1M",0.927897747710295
"1242","SH3GL2",0.92776965443379
"1243","METTL21D",0.927609212664827
"1244","OR13A1",0.927102722169689
"1245","HEATR1",0.926751648610209
"1246","CAPRIN1",0.926599789542111
"1247","POTEI",0.926014213367808
"1248","SPATA31D4",0.925009355400679
"1249","PRAC1",0.924646416756559
"1250","CCL3L1",0.923841358859809
"1251","XBP1",0.92325119450929
"1252","KCTD1",0.922888419647899
"1253","VGLL4",0.922306137841057
"1254","TRAM2",0.920699888618575
"1255","SYNPO",0.920674499236085
"1256","C11orf70",0.920526001584099
"1257","TIAL1",0.920212461647972
"1258","APOL5",0.919718037130175
"1259","MRPL30",0.919701683087474
"1260","QDPR",0.919090438423453
"1261","PLCZ1",0.917618697878024
"1262","CHP2",0.914561650996268
"1263","C5orf48",0.914455908714641
"1264","POLR3K",0.914068462091289
"1265","RGS1",0.912642507963818
"1266","GPR107",0.911878165308961
"1267","INPP5A",0.911494275764401
"1268","PTPN2",0.911289838153564
"1269","ZNF304",0.911226462300083
"1270","NEUROG1",0.910586054452533
"1271","hsa-mir-133a-1",0.910261444557531
"1272","RASGEF1A",0.910176757578242
"1273","MAPKAPK2",0.909383621828794
"1274","HOOK1",0.908896368025581
"1275","ME2",0.908773832413392
"1276","SEC16A",0.908769238775354
"1277","LOX",0.908194099141221
"1278","ZFAND5",0.908038426650226
"1279","TMEM39B",0.907293815293875
"1280","MOB3B",0.906388719994884
"1281","HNF4G",0.90592348494748
"1282","OSBPL8",0.905178412600595
"1283","MAFA",0.904862512244875
"1284","GRM6",0.90477706067221
"1285","CD9",0.904474513497044
"1286","EML2",0.904121049758513
"1287","NBPF3",0.903106226201449
"1288","COG4",0.903016745240637
"1289","PCDHGA6",0.900876910757546
"1290","MINA",0.899910746974292
"1291","PSMD9",0.899023340451981
"1292","RIMS1",0.898728374206888
"1293","AXDND1",0.898365986963078
"1294","OPRK1",0.897980878556147
"1295","IFNB1",0.896960980764962
"1296","KRTAP10-4",0.896414122358587
"1297","hsa-mir-3144",0.895942531361556
"1298","UBE2V2",0.895238939945238
"1299","GKAP1",0.894392680902216
"1300","PLEK",0.893794296925061
"1301","TADA2B",0.892562112335554
"1302","NUDT13",0.892272864721899
"1303","PHC1",0.891950031162374
"1304","PRKACB",0.891881323077875
"1305","NRIP1",0.889822168874009
"1306","HLA-DOB",0.889305911114314
"1307","hsa-mir-4781",0.889192610955066
"1308","SLC25A32",0.888692550589676
"1309","TERF1",0.887701559128837
"1310","TSTA3",0.887227782150137
"1311","PDE4B",0.885375884164859
"1312","ZNF654",0.883189959008228
"1313","FAM186B",0.882487228275717
"1314","TRPM2",0.880854521583396
"1315","THOC3",0.87935062187846
"1316","ARL10",0.87911015968305
"1317","ARPC3",0.87886268039316
"1318","ZNF324B",0.878053714866309
"1319","GPR123",0.877972226103363
"1320","CPN1",0.876529576071029
"1321","SERINC5",0.876011380083419
"1322","C1orf151-NBL1",0.875716353953947
"1323","NELFA",0.875336968933417
"1324","ZFAND3",0.873266643485074
"1325","KRTAP21-2",0.872672831075885
"1326","NAPB",0.87222122309996
"1327","SLC15A3",0.872006952260019
"1328","hsa-mir-7974",0.87097826354975
"1329","RAMP3",0.870889065644727
"1330","PSAT1",0.870753431896404
"1331","FAM83A",0.870504275654404
"1332","LRIG1",0.87019383896317
"1333","PODN",0.87005105802088
"1334","ZNF785",0.870022015680947
"1335","C17orf64",0.869777196647683
"1336","GDAP1L1",0.869447546403193
"1337","CRYBB2",0.869372972347235
"1338","ADAMTS12",0.869367595749875
"1339","hsa-mir-3674",0.86919198349783
"1340","KCNA6",0.868913209641689
"1341","RNF219",0.868325739801743
"1342","OXT",0.867946448561878
"1343","KRTAP13-2",0.865989128155477
"1344","RBFOX3",0.863236982526386
"1345","SNX14",0.862716966013772
"1346","SPRR3",0.862396433569431
"1347","PROSER1",0.862102599409054
"1348","NOP58",0.862054096265952
"1349","ARCN1",0.861042942304193
